order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00908,908,415,CUST_0415,2023-09-12,2023-01-25T01:24:00.000Z,PROD_184,133,6,4,137.56,165.50,301.37,799.11,10.25,44.86,0.00,returned,SHIPPED,paypal,7430 Oak Ave,Special delivery instructions,
ORD_00909,909,94,CUST_0094,1/14/2023,2023-12-12T16:21:00.000Z,PROD_184,110,4,1,287.31,257.42,367.97,703.27,0.00,19.75,0.00,SHIPPED,SHIPPED,bank_transfer,2544 Pine Rd,,
ORD_00910,910,215,CUST_0215,2023-01-16,,PROD_123,44,8,5,25.61,286.04,629.46,679.90,0.00,19.73,38.59,pending,delivered,credit_card,3826 Main St,,TRK383955
ORD_00911,911,204,CUST_0204,2/18/2023,2023-01-20T16:49:00.000Z,PROD_104,129,6,2,379.08,327.41,549.81,530.94,10.77,6.79,0.00,returned,processing,debit_card,3047 Oak Ave,,TRK978948
ORD_00912,912,431,CUST_0431,2023-11-17,2023-04-12T14:27:00.000Z,PROD_084,25,3,3,177.92,225.18,871.35,188.56,0.00,11.88,0.00,,SHIPPED,debit_card,1273 Main St,Special delivery instructions,TRK909609
ORD_00913,913,167,CUST_0167,8/26/2023,,PROD_067,38,2,1,156.50,323.82,66.57,365.63,0.00,28.33,20.55,,SHIPPED,bank_transfer,3040 Pine Rd,Special delivery instructions,
ORD_00914,914,379,CUST_0379,6/12/2023,2023-01-24T19:53:00.000Z,PROD_060,102,7,3,39.39,88.28,866.82,252.49,6.33,42.99,46.14,processing,CANCELLED,bank_transfer,9639 Main St,Special delivery instructions,TRK552824
ORD_00915,915,313,CUST_0313,,2023-03-08T02:39:00.000Z,PROD_162,34,9,4,159.95,84.63,295.02,514.38,5.95,3.65,27.48,processing,pending,paypal,803 Pine Rd,,
ORD_00916,916,450,CUST_0450,12/26/2023,,PROD_149,76,8,1,297.99,81.29,363.19,134.78,20.12,29.17,0.00,pending,delivered,cash,7093 Oak Ave,,TRK907109
ORD_00917,917,122,CUST_0122,2023-08-23,2023-04-21T02:15:00.000Z,PROD_018,145,7,4,229.61,211.58,292.54,87.01,6.72,38.94,9.37,CANCELLED,delivered,paypal,3566 Oak Ave,,
ORD_00918,918,483,CUST_0483,2023-08-31,2023-10-08T02:30:00.000Z,PROD_068,175,3,2,85.13,290.30,317.90,583.84,12.30,19.84,0.00,processing,processing,credit_card,7323 Main St,Special delivery instructions,
ORD_00919,919,348,CUST_0348,2023-10-03,,PROD_053,91,10,5,179.99,64.38,134.11,482.74,24.16,38.09,0.00,,delivered,paypal,2266 Pine Rd,,
ORD_00920,920,110,CUST_0110,3/9/2023,2023-10-23T14:01:00.000Z,PROD_164,153,9,4,204.67,404.11,222.01,428.89,12.70,36.05,0.00,processing,returned,cash,9816 Pine Rd,Special delivery instructions,
ORD_00921,921,297,CUST_0297,2023-03-17,2023-10-21T12:25:00.000Z,PROD_191,94,8,4,61.71,134.68,935.40,508.29,18.61,38.24,0.00,returned,processing,cash,3918 Pine Rd,,
ORD_00922,922,290,CUST_0290,8/4/2023,2023-09-18T15:17:00.000Z,PROD_106,3,1,5,482.25,34.47,440.98,67.42,24.47,48.52,0.00,CANCELLED,delivered,paypal,9931 Main St,,
ORD_00923,923,119,CUST_0119,8/22/2023,2023-09-18T15:40:00.000Z,PROD_132,62,1,3,41.25,198.76,552.03,414.98,18.64,16.54,0.00,processing,CANCELLED,bank_transfer,4950 Pine Rd,,TRK624699
ORD_00924,924,370,CUST_0370,1/1/2023,,PROD_003,141,1,3,143.29,299.22,625.51,413.78,0.00,43.73,22.47,CANCELLED,SHIPPED,bank_transfer,3674 Oak Ave,Special delivery instructions,TRK841081
ORD_00925,925,190,CUST_0190,4/16/2023,,PROD_069,104,5,1,303.76,199.10,525.05,102.09,0.00,4.95,0.00,,CANCELLED,cash,9704 Pine Rd,,
ORD_00926,926,204,CUST_0204,1/2/2023,2023-02-17T11:26:00.000Z,PROD_077,17,4,4,161.58,299.48,640.58,518.04,18.27,34.41,0.00,delivered,pending,cash,3936 Main St,,TRK439480
ORD_00927,927,65,CUST_0065,9/16/2023,2023-01-18T10:22:00.000Z,PROD_152,73,5,4,302.08,155.04,170.40,733.61,7.21,39.58,35.77,returned,returned,bank_transfer,6136 Oak Ave,,TRK496603
ORD_00928,928,152,CUST_0152,2023-10-08,2023-09-10T20:29:00.000Z,PROD_101,102,4,4,106.36,179.22,636.83,614.81,0.00,24.18,22.96,processing,delivered,paypal,3057 Oak Ave,,TRK190997
ORD_00929,929,375,CUST_0375,2023-01-31,,PROD_045,12,3,4,13.90,185.84,478.12,527.99,0.00,42.99,0.00,CANCELLED,,credit_card,108 Main St,,TRK738094
ORD_00930,930,207,CUST_0207,2/7/2023,2023-06-15T03:23:00.000Z,PROD_057,106,3,3,54.00,209.18,973.27,422.39,0.00,33.83,0.00,,SHIPPED,debit_card,6228 Oak Ave,,
ORD_00931,931,312,CUST_0312,7/11/2023,,PROD_167,108,7,5,474.00,191.14,802.10,417.94,11.05,27.17,41.76,CANCELLED,delivered,credit_card,489 Oak Ave,,
ORD_00932,932,122,CUST_0122,2023-05-12,2023-07-03T04:49:00.000Z,PROD_055,144,7,2,466.64,360.05,237.27,65.95,0.00,44.07,0.00,pending,delivered,debit_card,2058 Main St,Special delivery instructions,TRK114621
ORD_00933,933,282,CUST_0282,2023-09-12,2023-02-26T05:13:00.000Z,PROD_160,114,9,2,267.07,152.19,472.87,754.17,0.00,48.98,26.75,SHIPPED,returned,credit_card,3698 Oak Ave,,
ORD_00934,934,273,CUST_0273,11/24/2023,2023-09-04T19:14:00.000Z,PROD_094,3,1,2,181.58,214.35,538.63,543.63,21.08,19.37,0.31,returned,,debit_card,4962 Main St,,TRK181110
ORD_00935,935,495,CUST_0495,3/3/2023,2023-05-13T00:55:00.000Z,PROD_198,30,7,5,183.34,336.84,292.22,272.21,13.15,29.81,48.86,returned,processing,cash,5552 Main St,,
ORD_00936,936,180,CUST_0180,2023-09-25,2023-09-08T12:12:00.000Z,PROD_031,176,5,5,197.55,334.31,368.94,337.62,24.67,6.17,32.28,processing,CANCELLED,debit_card,84 Oak Ave,,
ORD_00937,937,99,CUST_0099,4/25/2023,2023-12-02T02:45:00.000Z,PROD_149,29,10,1,87.50,131.22,692.71,81.95,15.89,4.44,49.91,,SHIPPED,paypal,3944 Oak Ave,,TRK553902
ORD_00938,938,266,CUST_0266,2023-01-02,2023-09-19T17:38:00.000Z,PROD_119,69,7,2,390.61,379.66,523.49,182.04,11.43,25.47,0.00,,,cash,8630 Pine Rd,,TRK506794
ORD_00939,939,179,CUST_0179,,,PROD_190,72,5,3,70.98,297.43,108.32,294.50,20.68,51.26,0.00,returned,,credit_card,9522 Pine Rd,,
ORD_00940,940,90,CUST_0090,2023-11-30,2023-07-01T22:34:00.000Z,PROD_010,103,6,5,182.38,219.59,994.74,839.77,0.00,6.78,13.01,returned,SHIPPED,credit_card,4586 Pine Rd,,TRK389285
ORD_00941,941,57,CUST_0057,2023-01-04,2023-07-19T09:11:00.000Z,PROD_159,17,8,5,371.12,285.41,949.07,502.38,0.00,25.03,25.79,,returned,cash,3388 Pine Rd,,TRK985872
ORD_00942,942,351,CUST_0351,11/8/2023,2023-08-03T21:42:00.000Z,PROD_186,30,10,4,403.16,51.58,332.67,799.57,22.70,41.22,0.00,returned,,cash,6081 Main St,,
ORD_00943,943,388,CUST_0388,9/15/2023,2023-02-05T18:36:00.000Z,PROD_183,10,8,4,333.31,290.40,697.01,454.21,12.60,3.24,0.00,delivered,processing,paypal,4007 Pine Rd,,
ORD_00944,944,368,CUST_0368,2/20/2023,,PROD_082,103,9,1,488.15,130.11,696.77,515.59,0.00,4.21,0.00,SHIPPED,delivered,cash,837 Oak Ave,,
ORD_00945,945,144,CUST_0144,10/7/2023,2023-08-18T17:04:00.000Z,PROD_062,152,4,4,107.99,194.12,830.43,562.80,19.99,40.47,19.77,,processing,cash,333 Pine Rd,,
ORD_00946,946,229,CUST_0229,2023-10-04,2023-11-12T16:30:00.000Z,PROD_171,143,5,3,419.58,253.87,725.43,683.87,0.00,49.77,39.84,,returned,bank_transfer,7510 Oak Ave,Special delivery instructions,TRK354256
ORD_00947,947,41,CUST_0041,2023-07-17,2023-01-27T15:09:00.000Z,PROD_088,133,3,4,188.99,368.08,495.66,839.83,0.00,29.83,0.00,,returned,bank_transfer,1686 Oak Ave,,TRK826852
ORD_00948,948,248,CUST_0248,10/4/2023,2023-01-26T15:57:00.000Z,PROD_023,126,10,1,113.16,373.11,570.80,216.84,8.56,20.45,0.00,returned,processing,bank_transfer,1605 Pine Rd,,
ORD_00949,949,406,CUST_0406,9/27/2023,2023-09-02T23:00:00.000Z,PROD_019,74,8,5,127.05,312.71,404.75,729.80,6.25,35.91,0.00,processing,,credit_card,823 Main St,,TRK208875
ORD_00950,950,391,CUST_0391,,2023-11-06T17:23:00.000Z,PROD_062,144,2,4,240.67,87.06,330.37,461.58,0.00,28.78,0.00,SHIPPED,CANCELLED,credit_card,7789 Main St,,TRK990893
ORD_00951,951,430,CUST_0430,12/10/2023,2023-03-22T20:48:00.000Z,PROD_037,197,9,5,499.97,404.65,807.06,746.82,24.43,51.57,0.00,delivered,pending,bank_transfer,2862 Pine Rd,,TRK946146
ORD_00952,952,132,CUST_0132,8/16/2023,2023-10-31T22:11:00.000Z,PROD_091,50,2,2,442.63,82.89,438.95,533.17,15.08,5.96,0.00,CANCELLED,SHIPPED,paypal,9251 Main St,Special delivery instructions,TRK559156
ORD_00953,953,268,CUST_0268,1/16/2023,2023-10-28T17:24:00.000Z,PROD_142,63,6,2,403.32,274.54,843.59,56.14,13.01,43.07,48.92,delivered,returned,cash,9723 Main St,,
ORD_00954,954,293,CUST_0293,2023-03-09,2023-09-09T23:00:00.000Z,PROD_144,6,8,1,405.26,245.05,109.02,573.84,0.00,34.53,32.74,processing,,cash,6507 Main St,,
ORD_00955,955,171,CUST_0171,5/3/2023,,PROD_129,123,5,1,378.30,319.09,311.51,237.56,24.20,49.52,0.00,delivered,returned,bank_transfer,270 Main St,,
ORD_00956,956,146,CUST_0146,2023-04-13,2023-10-21T04:24:00.000Z,PROD_187,95,3,3,429.32,261.11,149.64,538.33,0.00,36.05,23.94,,SHIPPED,cash,4923 Oak Ave,,TRK915291
ORD_00957,957,258,CUST_0258,2023-05-24,2023-03-02T08:28:00.000Z,PROD_071,177,3,1,241.39,82.00,623.28,99.89,10.31,34.62,0.00,delivered,delivered,paypal,6424 Pine Rd,,TRK761175
ORD_00958,958,303,CUST_0303,2/5/2023,2023-01-12T03:27:00.000Z,PROD_175,55,1,3,257.40,152.06,968.53,826.94,14.89,7.36,0.00,SHIPPED,SHIPPED,cash,7845 Main St,Special delivery instructions,TRK824671
ORD_00959,959,172,CUST_0172,2023-08-19,2023-11-28T16:34:00.000Z,PROD_075,77,8,2,289.12,391.90,800.96,747.09,0.00,31.36,0.00,pending,,debit_card,788 Pine Rd,,
ORD_00960,960,282,CUST_0282,2023-07-04,2023-07-14T08:11:00.000Z,PROD_021,167,2,2,46.47,112.30,701.16,133.58,0.00,6.34,12.09,delivered,pending,bank_transfer,998 Pine Rd,,
ORD_00961,961,458,CUST_0458,,2023-12-16T02:13:00.000Z,PROD_181,185,2,1,374.98,356.27,846.05,348.44,5.53,36.89,0.00,delivered,processing,credit_card,6087 Oak Ave,,TRK117537
ORD_00962,962,415,CUST_0415,8/20/2023,,PROD_090,112,2,3,419.40,215.94,453.98,814.81,7.97,46.20,0.00,processing,pending,cash,3449 Main St,Special delivery instructions,
ORD_00963,963,201,CUST_0201,2023-08-21,2023-09-26T04:29:00.000Z,PROD_121,73,2,3,158.44,387.02,983.25,456.22,0.00,14.09,0.00,delivered,processing,bank_transfer,9153 Oak Ave,,TRK525920
ORD_00964,964,281,CUST_0281,3/13/2023,,PROD_063,190,6,3,75.11,193.38,863.20,496.77,14.56,17.27,30.13,returned,,paypal,6016 Main St,,
ORD_00965,965,2,CUST_0002,8/11/2023,2023-11-08T05:30:00.000Z,PROD_051,68,2,3,66.34,162.57,610.29,481.85,0.00,38.78,0.00,returned,CANCELLED,paypal,2043 Main St,,TRK535364
ORD_00966,966,483,CUST_0483,2023-07-06,2023-05-06T14:14:00.000Z,PROD_076,53,5,5,370.05,72.84,988.10,826.75,0.00,26.45,8.39,,SHIPPED,debit_card,3286 Pine Rd,,
ORD_00967,967,255,CUST_0255,3/15/2023,,PROD_180,104,8,4,428.09,296.50,1018.11,325.73,11.98,23.79,25.56,SHIPPED,returned,cash,801 Main St,,TRK890596
ORD_00968,968,274,CUST_0274,1/27/2023,2023-03-19T05:52:00.000Z,PROD_091,36,9,4,274.62,139.49,658.01,89.58,10.54,7.33,0.00,SHIPPED,processing,credit_card,4922 Main St,,TRK390800
ORD_00969,969,372,CUST_0372,6/14/2023,2023-08-27T12:49:00.000Z,PROD_182,171,4,5,488.94,115.78,1025.96,600.23,0.00,26.81,0.00,CANCELLED,,credit_card,3623 Main St,,TRK136356
ORD_00970,970,372,CUST_0372,2/4/2023,2023-11-17T11:46:00.000Z,PROD_011,40,4,3,341.79,263.08,824.90,60.66,0.00,37.90,21.73,returned,pending,credit_card,9586 Pine Rd,Special delivery instructions,TRK386268
ORD_00971,971,345,CUST_0345,10/21/2023,2023-10-20T05:29:00.000Z,PROD_052,15,1,2,308.30,303.56,223.36,691.81,14.86,13.45,3.62,returned,pending,paypal,1858 Pine Rd,,
ORD_00972,972,394,CUST_0394,9/16/2023,,PROD_048,82,4,5,185.92,362.66,641.09,679.75,22.78,27.29,21.16,SHIPPED,delivered,debit_card,8599 Pine Rd,,
ORD_00973,973,441,CUST_0441,,2023-12-12T04:54:00.000Z,PROD_029,102,4,5,411.91,384.33,806.06,707.40,11.77,10.42,45.18,processing,processing,bank_transfer,1123 Main St,,TRK181923
ORD_00974,974,315,CUST_0315,2023-03-22,2023-09-20T13:40:00.000Z,PROD_090,9,2,3,174.52,168.37,799.63,94.26,12.22,21.61,0.00,pending,SHIPPED,cash,2907 Oak Ave,,
ORD_00975,975,357,CUST_0357,3/11/2023,2023-12-19T15:42:00.000Z,PROD_059,193,4,3,396.66,69.96,969.26,669.40,16.40,4.14,0.00,CANCELLED,,cash,447 Pine Rd,,
ORD_00976,976,431,CUST_0431,3/4/2023,2023-03-03T17:15:00.000Z,PROD_134,185,6,4,406.83,335.45,238.67,660.35,13.68,51.64,25.48,,SHIPPED,bank_transfer,7368 Pine Rd,,TRK350841
ORD_00977,977,320,CUST_0320,,2023-05-09T12:08:00.000Z,PROD_039,3,3,4,420.22,409.42,325.67,617.03,9.21,12.19,0.00,returned,CANCELLED,bank_transfer,1616 Main St,Special delivery instructions,TRK755789
ORD_00978,978,269,CUST_0269,12/16/2023,2023-02-14T14:33:00.000Z,PROD_060,172,7,3,402.89,205.92,85.55,834.26,20.51,31.04,0.00,pending,,debit_card,4072 Pine Rd,,
ORD_00979,979,495,CUST_0495,6/27/2023,2023-03-20T07:10:00.000Z,PROD_196,169,7,2,71.36,203.37,115.88,469.73,0.00,19.54,0.00,CANCELLED,SHIPPED,debit_card,9825 Pine Rd,,TRK742544
ORD_00980,980,141,CUST_0141,2023-09-14,2023-10-08T05:11:00.000Z,PROD_063,7,10,4,383.92,149.75,393.76,496.92,19.67,38.29,0.00,processing,CANCELLED,paypal,3111 Oak Ave,,TRK431493
ORD_00981,981,231,CUST_0231,2/27/2023,2023-02-05T20:19:00.000Z,PROD_165,161,5,3,217.40,384.62,873.34,392.34,24.08,33.85,48.05,pending,,bank_transfer,7805 Oak Ave,,TRK702342
ORD_00982,982,126,CUST_0126,2023-10-21,2023-02-24T14:41:00.000Z,PROD_042,166,9,3,23.21,87.79,337.88,764.88,0.00,6.25,0.00,delivered,delivered,credit_card,6775 Pine Rd,Special delivery instructions,TRK646325
ORD_00983,983,130,CUST_0130,9/13/2023,2023-10-04T06:26:00.000Z,PROD_148,92,6,3,104.19,173.53,177.06,162.01,15.11,49.87,48.44,,CANCELLED,paypal,5403 Main St,,TRK958841
ORD_00984,984,238,CUST_0238,2023-01-18,2023-10-22T10:29:00.000Z,PROD_114,161,2,5,367.98,116.54,746.09,654.01,23.36,17.80,0.00,SHIPPED,processing,cash,8943 Pine Rd,,
ORD_00985,985,400,CUST_0400,6/19/2023,2023-08-02T06:19:00.000Z,PROD_120,2,10,3,13.04,32.81,664.64,477.44,24.30,37.15,0.00,CANCELLED,CANCELLED,paypal,7056 Pine Rd,,TRK534507
ORD_00986,986,251,CUST_0251,2023-08-25,2023-04-17T20:07:00.000Z,PROD_125,192,4,2,151.66,35.45,866.95,638.27,24.22,5.28,0.00,SHIPPED,returned,credit_card,5915 Main St,,TRK713588
ORD_00987,987,297,CUST_0297,2023-03-08,2023-11-03T16:45:00.000Z,PROD_190,34,1,5,467.29,89.63,427.34,619.35,0.00,39.12,0.00,processing,SHIPPED,bank_transfer,868 Oak Ave,,TRK545336
ORD_00988,988,321,CUST_0321,2023-04-18,2023-10-18T00:13:00.000Z,PROD_196,37,10,3,139.34,20.56,968.71,348.48,21.29,42.63,0.00,returned,CANCELLED,paypal,1726 Pine Rd,,TRK265747
ORD_00989,989,160,CUST_0160,6/23/2023,2023-05-04T02:39:00.000Z,PROD_114,177,6,1,41.36,48.28,622.24,814.89,21.63,42.71,0.00,returned,pending,credit_card,5171 Main St,,
ORD_00990,990,390,CUST_0390,2023-04-05,2023-04-19T21:32:00.000Z,PROD_166,144,1,4,300.67,49.65,426.17,60.39,0.00,30.21,0.00,processing,delivered,debit_card,9426 Main St,Special delivery instructions,TRK793573
ORD_00991,991,358,CUST_0358,9/13/2023,,PROD_133,180,4,1,177.66,181.55,345.46,792.83,20.29,28.79,43.02,,delivered,cash,7618 Pine Rd,,TRK978126
ORD_00992,992,295,CUST_0295,11/2/2023,,PROD_040,51,7,5,459.75,111.34,187.61,629.63,13.30,29.40,0.00,returned,CANCELLED,debit_card,9762 Pine Rd,,
ORD_00993,993,291,CUST_0291,6/7/2023,2023-09-07T23:33:00.000Z,PROD_116,73,4,3,365.20,92.42,112.93,217.79,23.40,13.27,0.00,,CANCELLED,debit_card,6255 Main St,,TRK461779
ORD_00994,994,74,CUST_0074,2023-11-09,2023-07-27T23:14:00.000Z,PROD_118,2,1,5,457.37,238.56,651.09,260.38,0.00,29.52,28.69,processing,SHIPPED,credit_card,337 Oak Ave,,TRK797871
ORD_00995,995,459,CUST_0459,,2023-06-15T03:31:00.000Z,PROD_063,172,5,1,177.67,138.26,227.11,107.85,22.12,12.81,4.21,CANCELLED,,paypal,5928 Pine Rd,,TRK950021
ORD_00996,996,259,CUST_0259,2023-04-25,2023-02-07T21:06:00.000Z,PROD_031,140,4,4,50.82,135.66,304.93,314.16,0.00,41.58,0.00,delivered,delivered,bank_transfer,8777 Main St,,
ORD_00997,997,229,CUST_0229,2023-02-17,2023-01-15T12:38:00.000Z,PROD_142,199,4,3,184.70,339.16,264.74,736.41,22.52,22.01,46.76,processing,returned,credit_card,528 Oak Ave,,TRK285892
ORD_00998,998,259,CUST_0259,5/8/2023,2023-11-28T07:37:00.000Z,PROD_063,6,8,2,32.45,144.70,152.05,827.72,22.10,47.22,31.08,,pending,credit_card,8459 Main St,,TRK182846
ORD_00999,999,487,CUST_0487,7/27/2023,2023-06-24T11:01:00.000Z,PROD_126,31,4,3,87.27,29.74,239.64,717.05,18.25,35.60,0.00,CANCELLED,pending,cash,5960 Pine Rd,Special delivery instructions,TRK677283
ORD_01000,1000,94,CUST_0094,8/20/2023,2023-03-20T10:33:00.000Z,PROD_188,24,8,5,448.97,168.85,952.55,805.75,16.25,30.13,0.00,returned,CANCELLED,paypal,5137 Main St,Special delivery instructions,TRK736799
